"Game Date","DOW","Home Team","Score","Away Team","Score",".","Att."
12/11/03,"Thu.","Minnesota",0,"Toronto",1,,18568
12/11/03,"Thu.","Nashville",1,"Los Angeles",4,,10076
12/11/03,"Thu.","Ottawa",3,"Tampa Bay",2,,17256
12/11/03,"Thu.","Washington",6,"Boston",5,,15384
12/12/03,"Fri.","Phoenix",3,"Edmonton",3,"OT",13609
12/12/03,"Fri.","Dallas",1,"Chicago",0,,18068
12/12/03,"Fri.","Buffalo",1,"NY Rangers",3,,13888
12/12/03,"Fri.","Florida",4,"Montreal",2,,15742
12/12/03,"Fri.","Atlanta",6,"Pittsburgh",3,,15039
12/12/03,"Fri.","New Jersey",3,"Philadelphia",3,"OT",18055
12/12/03,"Fri.","Columbus",2,"St. Louis",3,"OT",17892
12/13/03,"Sat.","San Jose",2,"Anaheim",0,,16216
12/13/03,"Sat.","Calgary",1,"Colorado",1,"OT",16809
12/13/03,"Sat.","Minnesota",3,"Buffalo",2,,18568
12/13/03,"Sat.","Nashville",2,"Florida",2,"OT",14079
12/13/03,"Sat.","St. Louis",2,"Los Angeles",1,,17837
12/13/03,"Sat.","Tampa Bay",2,"Montreal",5,,17228
12/13/03,"Sat.","Pittsburgh",5,"Columbus",3,,11989
12/13/03,"Sat.","Washington",1,"Detroit",5,,18277
12/13/03,"Sat.","Philadelphia",0,"New Jersey",2,,19702
12/13/03,"Sat.","NY Islanders",4,"Atlanta",0,,13026
12/13/03,"Sat.","Ottawa",2,"Boston",3,,17671
12/13/03,"Sat.","Toronto",3,"NY Rangers",1,,19430
12/14/03,"Sun.","Vancouver",2,"Carolina",1,"OT",18630
12/14/03,"Sun.","Anaheim",2,"Edmonton",3,,12426
12/14/03,"Sun.","Chicago",1,"Dallas",1,"OT",11313
12/15/03,"Mon.","Phoenix",2,"Minnesota",5,,13462
12/15/03,"Mon.","Detroit",4,"Florida",1,,20066
12/16/03,"Tue.","Los Angeles",4,"Edmonton",2,,18118
12/16/03,"Tue.","Nashville",1,"Vancouver",2,"OT",9754
12/16/03,"Tue.","St. Louis",2,"Columbus",1,"OT",16091
12/16/03,"Tue.","Atlanta",0,"Washington",5,,11541
12/16/03,"Tue.","Pittsburgh",2,"Buffalo",1,,10554
12/16/03,"Tue.","Montreal",1,"Boston",1,"OT",20270
12/16/03,"Tue.","Toronto",3,"Tampa Bay",0,,19331
12/16/03,"Tue.","Philadelphia",2,"Calgary",3,"OT",18931
12/16/03,"Tue.","NY Islanders",5,"New Jersey",4,,13009
12/17/03,"Wed.","Colorado",2,"Minnesota",3,,18007
12/17/03,"Wed.","Dallas",3,"Vancouver",1,,18051
12/17/03,"Wed.","Detroit",3,"San Jose",2,"OT",20066
12/17/03,"Wed.","Florida",2,"Washington",2,"OT",13437
12/18/03,"Thu.","Los Angeles",4,"Phoenix",4,"OT",17716
12/18/03,"Thu.","Edmonton",1,"Minnesota",1,"OT",16145
12/18/03,"Thu.","St. Louis",4,"San Jose",2,,18089
12/18/03,"Thu.","NY Rangers",4,"NY Islanders",3,,18200
12/18/03,"Thu.","Atlanta",0,"New Jersey",3,,13172
12/18/03,"Thu.","Ottawa",6,"Chicago",1,,16420
12/18/03,"Thu.","Montreal",5,"Nashville",4,"OT",19682
12/18/03,"Thu.","Carolina",2,"Pittsburgh",1,"OT",11028
12/18/03,"Thu.","Philadelphia",4,"Tampa Bay",5,"OT",19332
12/18/03,"Thu.","Boston",0,"Calgary",5,,10659
12/19/03,"Fri.","Anaheim",1,"Colorado",0,,17174
12/19/03,"Fri.","Buffalo",2,"New Jersey",5,,13112
12/19/03,"Fri.","Detroit",3,"Chicago",2,,20066
12/19/03,"Fri.","Florida",1,"Dallas",0,,14623
12/19/03,"Fri.","Columbus",1,"Calgary",2,,16561
12/19/03,"Fri.","Washington",2,"Toronto",2,"OT",13673
12/20/03,"Sat.","Los Angeles",3,"Colorado",3,"OT",18118
12/20/03,"Sat.","Edmonton",0,"Vancouver",3,,16839
12/20/03,"Sat.","Minnesota",5,"Columbus",2,,18568
12/20/03,"Sat.","Nashville",1,"Detroit",0,,17113
12/20/03,"Sat.","St. Louis",1,"Phoenix",1,"OT",19095
12/20/03,"Sat.","Tampa Bay",1,"Dallas",2,,16233
12/20/03,"Sat.","Pittsburgh",4,"Atlanta",7,,13683
12/20/03,"Sat.","Ottawa",3,"NY Rangers",1,,18037
12/20/03,"Sat.","Toronto",4,"Montreal",2,,19416
12/20/03,"Sat.","Philadelphia",3,"NY Islanders",1,,19572
12/20/03,"Sat.","Boston",1,"Carolina",2,,13130
12/21/03,"Sun.","Anaheim",1,"San Jose",2,,14853
12/21/03,"Sun.","Chicago",2,"New Jersey",2,"OT",13808
12/21/03,"Sun.","Atlanta",4,"Philadelphia",1,,17118
12/21/03,"Sun.","Washington",4,"NY Islanders",5,,12928
12/22/03,"Mon.","San Jose",2,"Anaheim",1,,15695
12/22/03,"Mon.","Vancouver",4,"Los Angeles",4,"OT",18630
12/22/03,"Mon.","Nashville",3,"Phoenix",3,"OT",10624
12/22/03,"Mon.","Detroit",2,"St. Louis",1,,20066
12/22/03,"Mon.","Ottawa",3,"Florida",2,"OT",17189
12/22/03,"Mon.","Montreal",4,"Pittsburgh",1,,21273
12/22/03,"Mon.","Carolina",1,"Dallas",3,,18730
12/22/03,"Mon.","NY Rangers",4,"Boston",2,,18200
12/23/03,"Tue.","Calgary",2,"Edmonton",1,,18389
12/23/03,"Tue.","Chicago",3,"St. Louis",0,,12732
12/23/03,"Tue.","Minnesota",3,"Nashville",3,"OT",18568
12/23/03,"Tue.","Toronto",5,"Florida",2,,19360
12/23/03,"Tue.","Columbus",1,"Phoenix",2,,16993
12/23/03,"Tue.","Washington",3,"Montreal",2,,12469
12/23/03,"Tue.","NY Islanders",4,"Philadelphia",2,,13888
12/23/03,"Tue.","Buffalo",2,"Ottawa",2,"OT",15317
12/23/03,"Tue.","Boston",1,"Tampa Bay",1,"OT",13266
12/26/03,"Fri.","San Jose",5,"Los Angeles",0,,17496
12/26/03,"Fri.","Calgary",0,"Vancouver",2,,18419
12/26/03,"Fri.","Dallas",2,"Nashville",1,,18532
12/26/03,"Fri.","Chicago",1,"Columbus",4,,13517
12/26/03,"Fri.","St. Louis",3,"Colorado",3,"OT",20045
12/26/03,"Fri.","Buffalo",3,"Carolina",1,,18690
12/26/03,"Fri.","Detroit",2,"Minnesota",2,"OT",20066
12/26/03,"Fri.","Atlanta",3,"Tampa Bay",1,,18545
12/26/03,"Fri.","New Jersey",3,"NY Islanders",4,"OT",19040
12/26/03,"Fri.","Ottawa",3,"Pittsburgh",3,"OT",18316
12/26/03,"Fri.","NY Rangers",5,"Toronto",6,"OT",18200
12/27/03,"Sat.","Los Angeles",4,"San Jose",4,"OT",18743
12/27/03,"Sat.","Vancouver",2,"Edmonton",6,,18630
12/27/03,"Sat.","Phoenix",1,"Nashville",3,,19052
12/27/03,"Sat.","Colorado",3,"Philadelphia",2,"OT",18007
12/27/03,"Sat.","Florida",3,"Anaheim",2,,18007
12/27/03,"Sat.","Tampa Bay",4,"Boston",2,,19942
12/27/03,"Sat.","Pittsburgh",0,"New Jersey",2,,12139
12/27/03,"Sat.","Columbus",3,"Dallas",4,,17419
12/27/03,"Sat.","Carolina",2,"Montreal",1,"OT",14136
12/27/03,"Sat.","Washington",1,"Buffalo",3,,14548
12/27/03,"Sat.","NY Islanders",3,"Toronto",1,,14554
12/28/03,"Sun.","Edmonton",1,"Calgary",2,,16839
12/28/03,"Sun.","Chicago",3,"Detroit",0,,21122
12/28/03,"Sun.","Ottawa",5,"Atlanta",2,,18500
12/29/03,"Mon.","San Jose",5,"Nashville",2,,16220
12/29/03,"Mon.","Phoenix",2,"NY Rangers",3,"OT",18217
12/29/03,"Mon.","Calgary",2,"Minnesota",2,"OT",16279
12/29/03,"Mon.","Colorado",2,"Vancouver",3,,18007
12/29/03,"Mon.","Dallas",2,"Philadelphia",2,"OT",18532
12/29/03,"Mon.","Florida",4,"Toronto",4,"OT",19250
12/29/03,"Mon.","Atlanta",1,"Montreal",2,,17310
12/29/03,"Mon.","Pittsburgh",1,"Chicago",0,,16120
12/29/03,"Mon.","Columbus",2,"St. Louis",3,,17715
12/29/03,"Mon.","Tampa Bay",0,"Anaheim",2,,17662
12/29/03,"Mon.","Carolina",2,"Buffalo",1,,9555
12/29/03,"Mon.","Washington",1,"Boston",3,,14041
12/29/03,"Mon.","NY Islanders",3,"New Jersey",1,,14737
12/30/03,"Tue.","Los Angeles",2,"NY Rangers",3,"OT",18542
12/30/03,"Tue.","Edmonton",2,"Minnesota",2,"OT",16839
12/30/03,"Tue.","St. Louis",2,"Philadelphia",7,,19394
12/30/03,"Tue.","Boston",0,"Ottawa",3,,16388
12/31/03,"Wed.","Phoenix",4,"Los Angeles",0,,18106
12/31/03,"Wed.","Dallas",1,"Montreal",1,"OT",18532
12/31/03,"Wed.","Chicago",3,"Vancouver",4,"OT",10956
12/31/03,"Wed.","Calgary",1,"Colorado",2,,18469
12/31/03,"Wed.","Carolina",1,"Anaheim",3,,13379
12/31/03,"Wed.","Columbus",0,"San Jose",1,,18136
12/31/03,"Wed.","Detroit",6,"Atlanta",5,"OT",20066
12/31/03,"Wed.","Buffalo",7,"Washington",1,,16310
12/31/03,"Wed.","Tampa Bay",2,"Florida",2,"OT",15234
12/31/03,"Wed.","Pittsburgh",1,"NY Islanders",6,,11939
01/01/04,"Thu.","St. Louis",5,"NY Rangers",4,,19615
01/01/04,"Thu.","Ottawa",1,"NY Islanders",0,,18500
01/01/04,"Thu.","Boston",3,"Toronto",2,,15911
01/01/04,"Thu.","Washington",2,"New Jersey",2,"OT",15005
01/01/04,"Thu.","Nashville",3,"Pittsburgh",2,,16238
01/02/04,"Fri.","Vancouver",2,"Colorado",4,,18630
01/02/04,"Fri.","Chicago",2,"San Jose",1,,13455
01/02/04,"Fri.","Dallas",0,"Phoenix",6,,18425
01/02/04,"Fri.","Minnesota",1,"Edmonton",2,,18568
01/02/04,"Fri.","Buffalo",5,"Anaheim",2,,18690
01/02/04,"Fri.","Carolina",1,"Detroit",4,,17053
01/02/04,"Fri.","Florida",1,"Philadelphia",2,,17872
01/02/04,"Fri.","Tampa Bay",0,"Columbus",2,,13609
01/03/04,"Sat.","Los Angeles",2,"Dallas",2,"OT",18118
01/03/04,"Sat.","Calgary",1,"Vancouver",3,,18269
01/03/04,"Sat.","Nashville",3,"New Jersey",2,,12754
01/03/04,"Sat.","St. Louis",1,"San Jose",3,,19381
01/03/04,"Sat.","Detroit",3,"Anaheim",1,,20066
01/03/04,"Sat.","Florida",1,"Columbus",0,,15874
01/03/04,"Sat.","Tampa Bay",6,"Philadelphia",1,,19242
01/03/04,"Sat.","Ottawa",5,"Washington",2,,17695
01/03/04,"Sat.","Toronto",3,"Buffalo",3,"OT",19352
01/03/04,"Sat.","Boston",3,"NY Islanders",3,"OT",16408
01/03/04,"Sat.","Montreal",5,"Atlanta",1,,21273
01/03/04,"Sat.","Pittsburgh",1,"NY Rangers",4,,10078
01/04/04,"Sun.","Colorado",3,"Minnesota",1,,18007
01/04/04,"Sun.","Chicago",3,"Edmonton",4,,10101
01/04/04,"Sun.","Montreal",4,"Washington",1,,19727
01/04/04,"Sun.","Carolina",0,"Phoenix",3,,10155
01/05/04,"Mon.","Anaheim",2,"Dallas",2,"OT",12258
01/05/04,"Mon.","Vancouver",1,"San Jose",2,,18630
01/05/04,"Mon.","St. Louis",1,"Minnesota",1,"OT",19411
01/05/04,"Mon.","Detroit",6,"Nashville",0,,20066
01/05/04,"Mon.","Pittsburgh",0,"Toronto",5,,10216
01/05/04,"Mon.","New Jersey",3,"Edmonton",2,"OT",11724
01/05/04,"Mon.","NY Rangers",0,"Calgary",5,,18200
01/06/04,"Tue.","Colorado",6,"Columbus",0,,18007
01/06/04,"Tue.","Ottawa",5,"Tampa Bay",2,,16890
01/06/04,"Tue.","Montreal",3,"Buffalo",1,,19535
01/06/04,"Tue.","Toronto",2,"Nashville",1,,19099
01/06/04,"Tue.","Carolina",2,"St. Louis",0,,8865
01/06/04,"Tue.","NY Islanders",2,"Calgary",3,,12576
01/07/04,"Wed.","Anaheim",4,"Los Angeles",4,"OT",17174
01/07/04,"Wed.","Minnesota",7,"Chicago",4,,18568
01/07/04,"Wed.","Detroit",0,"Boston",3,,20066
01/07/04,"Wed.","New Jersey",2,"Pittsburgh",4,,11948
01/07/04,"Wed.","Washington",0,"Phoenix",3,,12873
01/07/04,"Wed.","Buffalo",1,"Philadelphia",1,"OT",12241
01/08/04,"Thu.","San Jose",2,"Columbus",3,"OT",14549
01/08/04,"Thu.","Los Angeles",1,"Vancouver",3,,16938
01/08/04,"Thu.","Dallas",2,"Atlanta",1,,18019
01/08/04,"Thu.","Chicago",3,"Calgary",1,,10865
01/08/04,"Thu.","Nashville",4,"Colorado",3,"OT",11123
01/08/04,"Thu.","Montreal",1,"Tampa Bay",4,,20706
01/08/04,"Thu.","Carolina",3,"NY Rangers",2,,12739
01/08/04,"Thu.","Philadelphia",3,"Florida",4,"OT",19221
01/08/04,"Thu.","NY Islanders",3,"Edmonton",2,,11087
01/08/04,"Thu.","Boston",3,"Pittsburgh",1,,12914
01/08/04,"Thu.","Toronto",1,"Ottawa",7,,19395
01/09/04,"Fri.","Washington",4,"Carolina",1,,14850
01/09/04,"Fri.","New Jersey",1,"Tampa Bay",4,,19040
01/09/04,"Fri.","Buffalo",3,"Ottawa",2,,18690
01/09/04,"Fri.","Minnesota",0,"Phoenix",2,,18568
01/09/04,"Fri.","Anaheim",2,"Vancouver",5,,15914
01/10/04,"Sat.","Boston",2,"Detroit",1,"OT",17565
01/10/04,"Sat.","NY Islanders",2,"NY Rangers",3,,16234
01/10/04,"Sat.","Pittsburgh",0,"Montreal",8,,15286
01/10/04,"Sat.","Dallas",2,"Colorado",4,,18532
01/10/04,"Sat.","San Jose",5,"Atlanta",2,,15971
01/10/04,"Sat.","Toronto",0,"New Jersey",1,,19280
01/10/04,"Sat.","Philadelphia",0,"Edmonton",3,,19561
01/10/04,"Sat.","Nashville",3,"St. Louis",1,,12359
01/10/04,"Sat.","Calgary",4,"Florida",2,,16809
01/10/04,"Sat.","Los Angeles",2,"Columbus",2,"OT",18118
01/11/04,"Sun.","NY Rangers",1,"Tampa Bay",2,"OT",18200
01/11/04,"Sun.","Carolina",2,"Ottawa",2,"OT",9350
01/11/04,"Sun.","Washington",1,"Edmonton",0,,12704
01/11/04,"Sun.","Phoenix",1,"Atlanta",1,"OT",18086
01/11/04,"Sun.","Chicago",4,"Colorado",5,"OT",15387
01/11/04,"Sun.","Anaheim",2,"Columbus",2,"OT",15559
01/11/04,"Sun.","Vancouver",2,"Florida",2,"OT",18630
01/12/04,"Mon.","Boston",4,"Buffalo",3,,17565
01/12/04,"Mon.","Philadelphia",1,"Pittsburgh",2,,19542
01/12/04,"Mon.","St. Louis",7,"Chicago",4,,18119
01/12/04,"Mon.","Minnesota",3,"Nashville",3,"OT",18568
01/13/04,"Tue.","Buffalo",6,"Philadelphia",2,,10702
01/13/04,"Tue.","NY Rangers",4,"NY Islanders",1,,18200
01/13/04,"Tue.","Toronto",4,"Calgary",1,,19310
01/13/04,"Tue.","Montreal",5,"St. Louis",2,,21273
01/13/04,"Tue.","New Jersey",0,"Ottawa",4,,11456
01/13/04,"Tue.","Pittsburgh",1,"Tampa Bay",3,,10039
01/13/04,"Tue.","Nashville",0,"Los Angeles",0,"OT",10007
01/13/04,"Tue.","Colorado",3,"Anaheim",1,,18007
01/13/04,"Tue.","Edmonton",4,"Florida",2,,16839
01/13/04,"Tue.","Phoenix",1,"Vancouver",4,,15213
01/13/04,"Tue.","San Jose",0,"Dallas",3,,15100
01/14/04,"Wed.","Washington",3,"Calgary",3,"OT",14537
01/14/04,"Wed.","Atlanta",1,"Montreal",2,,12801
01/14/04,"Wed.","Detroit",4,"Chicago",2,,20066
01/14/04,"Wed.","Minnesota",2,"Los Angeles",2,"OT",18528
01/15/04,"Thu.","Buffalo",0,"Boston",1,,14378
01/15/04,"Thu.","NY Rangers",3,"New Jersey",3,"OT",18200
01/15/04,"Thu.","Tampa Bay",5,"Carolina",4,,19909
01/15/04,"Thu.","Ottawa",4,"NY Islanders",4,"OT",17197
01/15/04,"Thu.","St. Louis",5,"Columbus",3,,17709
01/15/04,"Thu.","Nashville",4,"Phoenix",3,,10377
01/15/04,"Thu.","Colorado",4,"Dallas",1,,18007
01/15/04,"Thu.","Edmonton",1,"Anaheim",0,,16839
01/15/04,"Thu.","San Jose",3,"Vancouver",1,,15017
01/16/04,"Fri.","Philadelphia",4,"Toronto",1,,19556
01/16/04,"Fri.","Columbus",3,"Los Angeles",2,"OT",17238
01/16/04,"Fri.","Atlanta",3,"Carolina",4,,16060
01/16/04,"Fri.","Detroit",3,"Phoenix",3,"OT",20066
01/16/04,"Fri.","Minnesota",4,"Pittsburgh",2,,18568
01/17/04,"Sat.","New Jersey",2,"Washington",1,"OT",18203
01/17/04,"Sat.","Toronto",0,"Philadelphia",4,,19456
01/17/04,"Sat.","Montreal",2,"NY Rangers",2,"OT",21273
01/17/04,"Sat.","Ottawa",4,"Boston",0,,18500
01/17/04,"Sat.","NY Islanders",4,"Buffalo",2,,15126
01/17/04,"Sat.","Florida",2,"Tampa Bay",1,,19250
01/17/04,"Sat.","St. Louis",2,"Minnesota",2,"OT",19530
01/17/04,"Sat.","Nashville",2,"Edmonton",1,,15861
01/17/04,"Sat.","Colorado",1,"San Jose",2,,18007
01/17/04,"Sat.","Calgary",2,"Dallas",3,,17909
01/17/04,"Sat.","Vancouver",1,"Anaheim",2,,18630
01/18/04,"Sun.","Washington",4,"Pittsburgh",3,,16168
01/18/04,"Sun.","Carolina",2,"Atlanta",5,,10238
01/18/04,"Sun.","Columbus",4,"Edmonton",4,"OT",18136
01/18/04,"Sun.","Chicago",1,"Los Angeles",2,,13504
01/19/04,"Mon.","NY Islanders",5,"Ottawa",2,,14213
01/19/04,"Mon.","Boston",5,"NY Rangers",2,,14878
01/19/04,"Mon.","Florida",1,"St. Louis",2,"OT",15202
01/19/04,"Mon.","Tampa Bay",4,"Colorado",5,"OT",19212
01/19/04,"Mon.","Nashville",2,"Minnesota",0,,11572
01/19/04,"Mon.","Anaheim",1,"Calgary",5,,13146
01/19/04,"Mon.","San Jose",2,"Detroit",1,,17361
01/19/04,"Mon.","Vancouver",2,"Dallas",3,,18630
01/20/04,"Tue.","NY Rangers",1,"Boston",4,,18200
01/20/04,"Tue.","Philadelphia",1,"Montreal",4,,19244
01/20/04,"Tue.","Carolina",1,"Ottawa",3,,8810
01/20/04,"Tue.","Toronto",2,"NY Islanders",0,,19367
01/20/04,"Tue.","Pittsburgh",0,"New Jersey",3,,10146
01/20/04,"Tue.","Atlanta",4,"Buffalo",1,,11800
01/20/04,"Tue.","Edmonton",3,"Dallas",0,,16839
01/20/04,"Tue.","Los Angeles",4,"Calgary",1,,18118
01/21/04,"Wed.","Washington",2,"Toronto",3,,14987
01/21/04,"Wed.","Columbus",3,"St. Louis",1,,16242
01/21/04,"Wed.","New Jersey",1,"Carolina",2,,11031
01/21/04,"Wed.","Florida",5,"Colorado",6,,16832
01/21/04,"Wed.","Minnesota",4,"Chicago",2,,18568
01/21/04,"Wed.","Phoenix",2,"San Jose",4,,15103
01/21/04,"Wed.","Vancouver",5,"Tampa Bay",4,"OT",18630
01/21/04,"Wed.","Anaheim",2,"Detroit",2,"OT",17174
01/22/04,"Thu.","Boston",2,"Buffalo",3,,13475
01/22/04,"Thu.","Ottawa",6,"Pittsburgh",5,,16777
01/22/04,"Thu.","Atlanta",1,"Colorado",1,"OT",16003
01/22/04,"Thu.","NY Rangers",2,"Philadelphia",4,,18200
01/22/04,"Thu.","Chicago",7,"Columbus",0,,11347
01/22/04,"Thu.","Calgary",4,"Nashville",0,,16629
01/22/04,"Thu.","Edmonton",2,"Tampa Bay",3,,16839
01/22/04,"Thu.","Los Angeles",4,"Detroit",5,,18118
01/22/04,"Thu.","San Jose",1,"Phoenix",2,,14544
01/23/04,"Fri.","Carolina",2,"NY Islanders",3,,15606
01/23/04,"Fri.","New Jersey",2,"Montreal",0,,18197
01/23/04,"Fri.","Florida",4,"Washington",1,,18452
01/23/04,"Fri.","Dallas",2,"St. Louis",0,,18104
01/23/04,"Fri.","Anaheim",6,"Minnesota",2,,17174
01/24/04,"Sat.","Philadelphia",2,"Buffalo",1,,19584
01/24/04,"Sat.","Boston",1,"Florida",2,,16814
01/24/04,"Sat.","Montreal",1,"Toronto",4,,21273
01/24/04,"Sat.","Ottawa",9,"NY Rangers",1,,18500
01/24/04,"Sat.","Atlanta",0,"NY Islanders",3,,18633
01/24/04,"Sat.","Columbus",4,"Chicago",3,,18136
01/24/04,"Sat.","Pittsburgh",3,"Colorado",5,,16704
01/24/04,"Sat.","St. Louis",2,"Dallas",3,,19792
01/24/04,"Sat.","Phoenix",5,"Detroit",2,,19019
01/24/04,"Sat.","Calgary",2,"Tampa Bay",6,,17109
01/24/04,"Sat.","Edmonton",3,"Nashville",4,,16839
01/24/04,"Sat.","Los Angeles",4,"Anaheim",2,,18186
01/24/04,"Sat.","San Jose",4,"Minnesota",0,,17496
01/25/04,"Sun.","Carolina",2,"Buffalo",4,,17596
01/25/04,"Sun.","Washington",1,"Philadelphia",4,,15363
01/25/04,"Sun.","New Jersey",3,"Atlanta",2,,10466
01/25/04,"Sun.","Vancouver",4,"Nashville",1,,18630
01/26/04,"Mon.","NY Rangers",5,"Florida",2,,17741
01/26/04,"Mon.","Dallas",2,"Detroit",2,"OT",18532
01/26/04,"Mon.","Los Angeles",2,"Minnesota",2,"OT",18118
01/27/04,"Tue.","Buffalo",4,"Montreal",1,,11576
01/27/04,"Tue.","NY Islanders",2,"Boston",2,"OT",12234
01/27/04,"Tue.","Columbus",3,"New Jersey",4,,18136
01/27/04,"Tue.","Toronto",0,"Carolina",2,,19409
01/27/04,"Tue.","Pittsburgh",2,"Tampa Bay",6,,9391
01/27/04,"Tue.","Colorado",3,"Edmonton",1,,18007
01/27/04,"Tue.","Phoenix",1,"Calgary",2,,12067
01/27/04,"Tue.","Vancouver",3,"Chicago",2,,18630
01/28/04,"Wed.","NY Rangers",1,"Washington",2,,17565
01/28/04,"Wed.","Florida",3,"Philadelphia",3,"OT",17227
01/28/04,"Wed.","Atlanta",1,"St. Louis",1,"OT",16271
01/28/04,"Wed.","Dallas",5,"Ottawa",3,,18006
01/28/04,"Wed.","Anaheim",3,"Los Angeles",4,"OT",17174
01/28/04,"Wed.","San Jose",4,"Calgary",1,,15119
01/29/04,"Thu.","Carolina",3,"Washington",5,,11037
01/29/04,"Thu.","Tampa Bay",5,"Pittsburgh",1,,15847
01/29/04,"Thu.","Columbus",4,"Nashville",6,,16335
01/29/04,"Thu.","Detroit",5,"New Jersey",2,,20066
01/29/04,"Thu.","Boston",2,"NY Islanders",1,"OT",13719
01/29/04,"Thu.","St. Louis",2,"Vancouver",4,,20005
01/29/04,"Thu.","Minnesota",2,"Montreal",3,"OT",18568
01/29/04,"Thu.","Edmonton",5,"Chicago",2,,16839
01/29/04,"Thu.","Phoenix",1,"Ottawa",4,,13387
01/29/04,"Thu.","Los Angeles",3,"Colorado",3,"OT",18118
01/30/04,"Fri.","NY Rangers",1,"Buffalo",3,,18200
01/30/04,"Fri.","Atlanta",1,"Toronto",4,,18545
01/30/04,"Fri.","Dallas",3,"San Jose",1,,18532
01/30/04,"Fri.","Calgary",3,"Chicago",5,,17139
01/30/04,"Fri.","Anaheim",4,"Colorado",3,"OT",17174
01/31/04,"Sat.","Pittsburgh",3,"Philadelphia",5,,12965
01/31/04,"Sat.","Montreal",0,"Boston",1,,21273
01/31/04,"Sat.","Buffalo",3,"NY Rangers",1,,18690
01/31/04,"Sat.","Toronto",5,"Ottawa",1,,19419
01/31/04,"Sat.","NY Islanders",4,"Florida",2,,16234
01/31/04,"Sat.","Washington",1,"Vancouver",6,,16615
01/31/04,"Sat.","Detroit",4,"Carolina",4,"OT",20066
01/31/04,"Sat.","Columbus",2,"Minnesota",1,"OT",18136
01/31/04,"Sat.","Tampa Bay",5,"Atlanta",2,,20762
01/31/04,"Sat.","St. Louis",1,"New Jersey",4,,19800
01/31/04,"Sat.","Nashville",3,"San Jose",2,"OT",17113
01/31/04,"Sat.","Phoenix",4,"Dallas",5,,16879
01/31/04,"Sat.","Edmonton",3,"Los Angeles",4,,16839
02/01/04,"Sun.","Boston",4,"Pittsburgh",1,,15692
02/01/04,"Sun.","Montreal",6,"Chicago",4,,21273
02/01/04,"Sun.","Calgary",6,"Anaheim",4,,15189
02/02/04,"Mon.","NY Rangers",4,"Vancouver",3,,17965
02/02/04,"Mon.","Philadelphia",1,"Tampa Bay",2,,19048
02/02/04,"Mon.","Minnesota",4,"St. Louis",0,,18064
02/02/04,"Mon.","Edmonton",2,"Anaheim",1,"OT",16183
02/02/04,"Mon.","Phoenix",3,"Columbus",3,"OT",12291
02/03/04,"Tue.","Boston",5,"Atlanta",4,,12327
02/03/04,"Tue.","NY Islanders",5,"Vancouver",4,"OT",12853
02/03/04,"Tue.","Washington",2,"Tampa Bay",1,,13085
02/03/04,"Tue.","Toronto",1,"Chicago",4,,19452
02/03/04,"Tue.","New Jersey",2,"Ottawa",1,,12304
02/03/04,"Tue.","Pittsburgh",3,"Montreal",4,,10041
02/03/04,"Tue.","Nashville",1,"Detroit",4,,15134
02/03/04,"Tue.","Colorado",3,"Carolina",1,,18007
02/03/04,"Tue.","Calgary",4,"Los Angeles",4,"OT",14169
02/03/04,"Tue.","San Jose",3,"Florida",0,,14438
02/04/04,"Wed.","NY Rangers",3,"Minnesota",4,,18200
02/04/04,"Wed.","Philadelphia",5,"Washington",1,,19308
02/04/04,"Wed.","Dallas",1,"Columbus",0,,18012
02/04/04,"Wed.","Phoenix",4,"Florida",5,"OT",13792
02/04/04,"Wed.","Edmonton",5,"St. Louis",3,,16569
02/04/04,"Wed.","Anaheim",3,"Carolina",2,,12339
02/05/04,"Thu.","Buffalo",2,"Boston",6,,12304
02/05/04,"Thu.","Montreal",2,"NY Islanders",1,,21273
02/05/04,"Thu.","Ottawa",4,"Toronto",5,"OT",18500
02/05/04,"Thu.","New Jersey",0,"Vancouver",4,,14114
02/05/04,"Thu.","Atlanta",1,"Philadelphia",5,,14948
02/05/04,"Thu.","Nashville",2,"Tampa Bay",5,,9879
02/05/04,"Thu.","Calgary",1,"St. Louis",2,,15389
02/05/04,"Thu.","Colorado",2,"Detroit",3,"OT",18007
02/05/04,"Thu.","San Jose",5,"Phoenix",0,,14724
02/10/04,"Tue.","Buffalo",2,"San Jose",1,,9381
02/10/04,"Tue.","Philadelphia",4,"New Jersey",1,,19714
02/10/04,"Tue.","Tampa Bay",4,"Toronto",4,"OT",17222
02/10/04,"Tue.","Ottawa",3,"St. Louis",1,,18238
02/10/04,"Tue.","Pittsburgh",3,"Boston",6,,10741
02/10/04,"Tue.","Florida",2,"Montreal",1,,17104
02/10/04,"Tue.","Minnesota",1,"Los Angeles",3,,18568
02/10/04,"Tue.","Calgary",5,"Atlanta",2,,16549
02/10/04,"Tue.","Colorado",1,"NY Islanders",1,"OT",18007
02/11/04,"Wed.","Columbus",3,"Los Angeles",2,"OT",16221
02/11/04,"Wed.","New Jersey",1,"NY Rangers",3,,18333
02/11/04,"Wed.","Detroit",4,"San Jose",2,,20066
02/11/04,"Wed.","Chicago",5,"Nashville",2,,10367
02/11/04,"Wed.","Dallas",4,"NY Islanders",4,"OT",18167
02/11/04,"Wed.","Edmonton",5,"Atlanta",1,,16839
02/11/04,"Wed.","Vancouver",2,"Calgary",3,,18630
02/11/04,"Wed.","Anaheim",5,"Phoenix",3,,12386
