"Game Date","DOW","Home Team","Score","Away Team","Score",".","Att."
12/06/01,"Thu.","Atlanta",3,"Washington",3,"OT",11201
12/06/01,"Thu.","Philadelphia",0,"NY Islanders",2,,19544
12/06/01,"Thu.","NY Rangers",3,"Toronto",6,,18200
12/06/01,"Thu.","Boston",1,"Pittsburgh",4,,14125
12/07/01,"Fri.","Dallas",5,"Edmonton",0,,18532
12/07/01,"Fri.","Chicago",4,"NY Islanders",3,,16113
12/07/01,"Fri.","Detroit",1,"Phoenix",1,"OT",20058
12/07/01,"Fri.","Buffalo",1,"Colorado",4,,18690
12/08/01,"Sat.","Vancouver",3,"San Jose",5,,16290
12/08/01,"Sat.","Calgary",0,"Anaheim",4,,14330
12/08/01,"Sat.","Nashville",2,"Edmonton",2,"OT",14158
12/08/01,"Sat.","St. Louis",2,"Los Angeles",0,,18933
12/08/01,"Sat.","Columbus",0,"Colorado",2,,18136
12/08/01,"Sat.","Florida",2,"Carolina",3,,15774
12/08/01,"Sat.","Pittsburgh",6,"Atlanta",3,,14917
12/08/01,"Sat.","Philadelphia",5,"Minnesota",1,,19548
12/08/01,"Sat.","New Jersey",3,"Washington",1,,16452
12/08/01,"Sat.","Ottawa",5,"Tampa Bay",2,,15277
12/08/01,"Sat.","Montreal",3,"Phoenix",3,"OT",19836
12/08/01,"Sat.","Toronto",4,"NY Rangers",3,,19358
12/08/01,"Sat.","Boston",4,"Buffalo",2,,14512
12/09/01,"Sun.","Chicago",2,"Los Angeles",5,,12310
12/10/01,"Mon.","Vancouver",1,"Tampa Bay",1,"OT",15370
12/10/01,"Mon.","Calgary",2,"Detroit",0,,16009
12/10/01,"Mon.","Colorado",1,"Anaheim",1,"OT",18007
12/10/01,"Mon.","Columbus",3,"New Jersey",1,,18136
12/10/01,"Mon.","Atlanta",1,"Philadelphia",3,,11275
12/10/01,"Mon.","NY Rangers",3,"Carolina",4,"OT",17554
12/10/01,"Mon.","Montreal",4,"Minnesota",0,,17727
12/11/01,"Tue.","San Jose",5,"Edmonton",4,"OT",17496
12/11/01,"Tue.","Nashville",1,"Los Angeles",1,"OT",13691
12/11/01,"Tue.","Washington",2,"Pittsburgh",2,"OT",18672
12/11/01,"Tue.","NY Islanders",2,"Ottawa",2,"OT",12235
12/11/01,"Tue.","Toronto",6,"Phoenix",3,,19227
12/12/01,"Wed.","Anaheim",0,"Vancouver",1,"OT",9570
12/12/01,"Wed.","Calgary",1,"Tampa Bay",3,,13913
12/12/01,"Wed.","Colorado",5,"Columbus",1,,18007
12/12/01,"Wed.","Dallas",4,"Buffalo",3,,18532
12/12/01,"Wed.","Chicago",2,"St. Louis",2,"OT",14000
12/12/01,"Wed.","Atlanta",3,"Montreal",3,"OT",10689
12/12/01,"Wed.","Carolina",4,"Florida",1,,10281
12/12/01,"Wed.","Pittsburgh",2,"Boston",4,,13397
12/12/01,"Wed.","NY Rangers",2,"Nashville",4,,17778
12/12/01,"Wed.","New Jersey",3,"NY Islanders",2,"OT",14424
12/13/01,"Thu.","Los Angeles",6,"Vancouver",3,,14620
12/13/01,"Thu.","Edmonton",1,"Detroit",2,,16839
12/13/01,"Thu.","St. Louis",3,"Toronto",4,"OT",18638
12/13/01,"Thu.","Washington",2,"Boston",1,,15954
12/13/01,"Thu.","Philadelphia",2,"Montreal",3,,19405
12/13/01,"Thu.","Ottawa",6,"Phoenix",0,,17585
12/14/01,"Fri.","Anaheim",2,"Columbus",3,,9629
12/14/01,"Fri.","Edmonton",2,"Tampa Bay",1,,16272
12/14/01,"Fri.","Colorado",0,"San Jose",3,,18007
12/14/01,"Fri.","Dallas",3,"Calgary",4,,18532
12/14/01,"Fri.","Atlanta",1,"Chicago",3,,14049
12/14/01,"Fri.","Pittsburgh",2,"Minnesota",5,,13378
12/14/01,"Fri.","New Jersey",2,"Florida",3,,14211
12/14/01,"Fri.","Buffalo",3,"Carolina",2,"OT",15787
12/15/01,"Sat.","Los Angeles",3,"Columbus",2,,16224
12/15/01,"Sat.","Phoenix",2,"Dallas",6,,14098
12/15/01,"Sat.","Vancouver",3,"Detroit",0,,18422
12/15/01,"Sat.","Nashville",5,"Chicago",2,,15173
12/15/01,"Sat.","St. Louis",4,"Calgary",0,,18810
12/15/01,"Sat.","Washington",5,"Atlanta",2,,15881
12/15/01,"Sat.","NY Rangers",4,"Buffalo",2,,18200
12/15/01,"Sat.","NY Islanders",1,"Florida",3,,13315
12/15/01,"Sat.","Ottawa",0,"New Jersey",2,,17142
12/15/01,"Sat.","Toronto",6,"Montreal",4,,19364
12/15/01,"Sat.","Boston",2,"Philadelphia",5,,16620
12/16/01,"Sun.","Anaheim",2,"Los Angeles",3,"OT",17002
12/16/01,"Sun.","Minnesota",2,"Colorado",3,"OT",18568
12/16/01,"Sun.","Pittsburgh",0,"Carolina",7,,14226
12/16/01,"Sun.","Philadelphia",2,"Edmonton",3,,19343
12/17/01,"Mon.","Phoenix",4,"Columbus",1,,9945
12/17/01,"Mon.","Dallas",1,"San Jose",4,,18532
12/17/01,"Mon.","Detroit",0,"Chicago",2,,20058
12/17/01,"Mon.","NY Rangers",4,"Florida",2,,17784
12/17/01,"Mon.","Montreal",3,"Tampa Bay",4,,19743
12/18/01,"Tue.","Minnesota",1,"Anaheim",5,,18568
12/18/01,"Tue.","Carolina",1,"Ottawa",5,,11166
12/18/01,"Tue.","Philadelphia",6,"St. Louis",3,,19458
12/18/01,"Tue.","NY Islanders",4,"Edmonton",1,,10551
12/18/01,"Tue.","Toronto",1,"Los Angeles",3,,19320
12/18/01,"Tue.","Boston",2,"Atlanta",3,"OT",12820
12/19/01,"Wed.","Phoenix",6,"Calgary",3,,11921
12/19/01,"Wed.","Colorado",2,"Anaheim",1,,18007
12/19/01,"Wed.","Detroit",4,"Vancouver",1,,20058
12/19/01,"Wed.","Florida",5,"Washington",2,,15245
12/19/01,"Wed.","Atlanta",2,"San Jose",4,,14398
12/19/01,"Wed.","Pittsburgh",1,"Montreal",3,,17148
12/19/01,"Wed.","NY Rangers",2,"New Jersey",2,"OT",18200
12/19/01,"Wed.","Buffalo",5,"Chicago",6,,15938
12/20/01,"Thu.","Nashville",6,"Vancouver",2,,13561
12/20/01,"Thu.","Philadelphia",2,"Dallas",1,,19551
12/20/01,"Thu.","New Jersey",3,"Edmonton",3,"OT",14150
12/20/01,"Thu.","Ottawa",2,"Los Angeles",4,,16207
12/20/01,"Thu.","Boston",5,"Montreal",0,,14206
12/21/01,"Fri.","Anaheim",2,"Phoenix",1,,10463
12/21/01,"Fri.","Colorado",2,"Calgary",2,"OT",18007
12/21/01,"Fri.","Chicago",5,"Edmonton",1,,14326
12/21/01,"Fri.","Detroit",3,"San Jose",0,,20058
12/21/01,"Fri.","Tampa Bay",4,"St. Louis",3,"OT",15223
12/21/01,"Fri.","Carolina",5,"Atlanta",4,"OT",17288
12/21/01,"Fri.","Pittsburgh",4,"Washington",3,,17148
12/21/01,"Fri.","NY Rangers",1,"NY Islanders",2,,18200
12/21/01,"Fri.","Buffalo",3,"Toronto",3,"OT",18690
12/22/01,"Sat.","Vancouver",1,"Minnesota",2,,16337
12/22/01,"Sat.","Columbus",2,"Dallas",4,,18136
12/22/01,"Sat.","Florida",0,"St. Louis",2,,17504
12/22/01,"Sat.","Washington",4,"Pittsburgh",4,"OT",18672
12/22/01,"Sat.","Philadelphia",4,"Carolina",3,"OT",19685
12/22/01,"Sat.","NY Islanders",2,"Boston",4,,15773
12/22/01,"Sat.","New Jersey",0,"Ottawa",1,,15089
12/22/01,"Sat.","Montreal",2,"Los Angeles",1,,20152
12/22/01,"Sat.","Toronto",3,"Buffalo",2,,19393
12/23/01,"Sun.","Phoenix",0,"Anaheim",4,,13815
12/23/01,"Sun.","Colorado",6,"Minnesota",3,,18007
12/23/01,"Sun.","Chicago",0,"Detroit",5,,22158
12/23/01,"Sun.","Atlanta",1,"Dallas",4,,13508
12/23/01,"Sun.","NY Rangers",3,"Ottawa",2,,18200
12/23/01,"Sun.","Nashville",1,"San Jose",1,"OT",14574
12/26/01,"Wed.","San Jose",1,"Anaheim",2,,17496
12/26/01,"Wed.","Phoenix",1,"Los Angeles",1,"OT",12902
12/26/01,"Wed.","Edmonton",3,"Calgary",2,,16839
12/26/01,"Wed.","Minnesota",3,"Detroit",3,"OT",18568
12/26/01,"Wed.","Nashville",0,"Tampa Bay",1,,13840
12/26/01,"Wed.","Dallas",0,"Colorado",2,,18532
12/26/01,"Wed.","St. Louis",1,"Chicago",3,,19646
12/26/01,"Wed.","Atlanta",3,"Florida",3,"OT",14051
12/26/01,"Wed.","Carolina",4,"Toronto",3,,18730
12/26/01,"Wed.","Washington",1,"Philadelphia",4,,18672
12/26/01,"Wed.","New Jersey",4,"Pittsburgh",0,,19040
12/26/01,"Wed.","Buffalo",3,"Montreal",1,,18342
12/26/01,"Wed.","Boston",3,"Ottawa",2,,17565
12/27/01,"Thu.","Los Angeles",2,"Anaheim",2,"OT",18610
12/27/01,"Thu.","Vancouver",4,"Calgary",2,,18422
12/27/01,"Thu.","Chicago",3,"Colorado",1,,21811
12/27/01,"Thu.","Detroit",5,"Columbus",1,,20058
12/27/01,"Thu.","Tampa Bay",2,"Carolina",3,,16413
12/27/01,"Thu.","Ottawa",5,"NY Islanders",2,,18500
12/28/01,"Fri.","San Jose",3,"NY Rangers",5,,17496
12/28/01,"Fri.","Phoenix",4,"Philadelphia",2,,15137
12/28/01,"Fri.","Edmonton",3,"Minnesota",2,,16839
12/28/01,"Fri.","Dallas",2,"Washington",3,"OT",18532
12/28/01,"Fri.","St. Louis",3,"Montreal",0,,19773
12/28/01,"Fri.","Florida",1,"Boston",7,,17391
12/28/01,"Fri.","Atlanta",5,"Toronto",4,,15013
12/29/01,"Sat.","Los Angeles",4,"NY Rangers",5,,18420
12/29/01,"Sat.","Vancouver",4,"New Jersey",2,,18422
12/29/01,"Sat.","Calgary",4,"Minnesota",3,,16730
12/29/01,"Sat.","Colorado",2,"Philadelphia",5,,18007
12/29/01,"Sat.","Nashville",3,"Detroit",2,"OT",17244
12/29/01,"Sat.","Columbus",2,"Buffalo",2,"OT",18136
12/29/01,"Sat.","Florida",4,"Toronto",2,,19250
12/29/01,"Sat.","Tampa Bay",4,"Boston",5,"OT",20354
12/29/01,"Sat.","Pittsburgh",2,"Ottawa",5,,17148
12/29/01,"Sat.","NY Islanders",6,"Montreal",5,"OT",16234
12/30/01,"Sun.","San Jose",2,"Phoenix",4,,17496
12/30/01,"Sun.","Edmonton",1,"New Jersey",2,,16839
12/30/01,"Sun.","St. Louis",7,"Nashville",2,,19095
12/30/01,"Sun.","Chicago",2,"Anaheim",1,,17382
12/30/01,"Sun.","Washington",5,"Carolina",5,"OT",18672
12/31/01,"Mon.","Phoenix",5,"NY Rangers",0,,14843
12/31/01,"Mon.","Vancouver",1,"Philadelphia",2,,18422
12/31/01,"Mon.","Calgary",2,"Edmonton",2,"OT",17409
12/31/01,"Mon.","Dallas",2,"Boston",1,,18532
12/31/01,"Mon.","Columbus",3,"Anaheim",1,,18136
12/31/01,"Mon.","Detroit",4,"Minnesota",2,,20058
12/31/01,"Mon.","Florida",4,"Atlanta",3,,14164
12/31/01,"Mon.","Tampa Bay",1,"Toronto",4,,16721
12/31/01,"Mon.","Ottawa",4,"Chicago",5,"OT",17622
12/31/01,"Mon.","Buffalo",4,"Carolina",5,,18173
01/01/02,"Tue.","Nashville",4,"Colorado",4,"OT",16574
01/01/02,"Tue.","Washington",3,"NY Islanders",2,,17609
01/01/02,"Tue.","New Jersey",2,"St. Louis",1,,14627
01/02/02,"Wed.","San Jose",5,"Philadelphia",2,,17496
01/02/02,"Wed.","Los Angeles",3,"Florida",1,,17006
01/02/02,"Wed.","Edmonton",4,"NY Rangers",1,,16839
01/02/02,"Wed.","Minnesota",2,"Tampa Bay",0,,18568
01/02/02,"Wed.","Dallas",2,"Atlanta",1,,18532
01/02/02,"Wed.","Detroit",5,"Anaheim",3,,20058
01/02/02,"Wed.","Carolina",3,"Boston",6,,12404
01/03/02,"Thu.","Phoenix",2,"Atlanta",1,,10104
01/03/02,"Thu.","Vancouver",5,"Montreal",2,,18422
01/03/02,"Thu.","Calgary",3,"Buffalo",1,,15316
01/03/02,"Thu.","Colorado",3,"NY Rangers",2,"OT",18007
01/03/02,"Thu.","St. Louis",4,"Columbus",2,,19244
01/03/02,"Thu.","NY Islanders",4,"Pittsburgh",2,,16234
01/03/02,"Thu.","New Jersey",3,"Nashville",4,,11420
01/03/02,"Thu.","Ottawa",4,"Washington",1,,18296
01/03/02,"Thu.","Boston",1,"Toronto",2,,14927
01/04/02,"Fri.","San Jose",5,"Phoenix",3,,17496
01/04/02,"Fri.","Anaheim",1,"Florida",2,,10696
01/04/02,"Fri.","Minnesota",2,"Nashville",1,,18568
01/04/02,"Fri.","Chicago",2,"Tampa Bay",0,,16608
01/05/02,"Sat.","Boston",7,"Washington",4,,17565
01/05/02,"Sat.","Toronto",3,"Ottawa",1,,19235
01/05/02,"Sat.","NY Islanders",0,"Los Angeles",3,,16234
01/05/02,"Sat.","Pittsburgh",4,"NY Rangers",1,,16305
01/05/02,"Sat.","Carolina",1,"New Jersey",2,,18730
01/05/02,"Sat.","Detroit",3,"Colorado",1,,20058
01/05/02,"Sat.","St. Louis",5,"Dallas",2,,19516
01/05/02,"Sat.","Calgary",2,"Montreal",4,,17409
01/05/02,"Sat.","Edmonton",3,"Vancouver",4,,16839
01/05/02,"Sat.","San Jose",6,"Florida",0,,17496
01/06/02,"Sun.","Carolina",3,"Philadelphia",4,,18730
01/06/02,"Sun.","Atlanta",2,"NY Islanders",3,,12766
01/06/02,"Sun.","Columbus",4,"Nashville",3,,18136
01/06/02,"Sun.","Chicago",2,"Pittsburgh",0,,16537
01/06/02,"Sun.","Minnesota",1,"Buffalo",4,,18568
01/06/02,"Sun.","Edmonton",7,"Montreal",6,,16839
01/06/02,"Sun.","Phoenix",0,"Tampa Bay",3,,10570
01/07/02,"Mon.","Ottawa",4,"Toronto",3,,18500
01/07/02,"Mon.","New Jersey",2,"Los Angeles",3,,13638
01/07/02,"Mon.","Washington",1,"Florida",2,,17295
01/08/02,"Tue.","Buffalo",3,"Vancouver",2,,16777
01/08/02,"Tue.","Toronto",4,"Nashville",3,,19190
01/08/02,"Tue.","NY Islanders",2,"Calgary",5,,13285
01/08/02,"Tue.","Philadelphia",7,"Atlanta",4,,19431
01/08/02,"Tue.","Pittsburgh",2,"Boston",3,,15897
01/08/02,"Tue.","Tampa Bay",1,"Dallas",2,,12874
01/08/02,"Tue.","Minnesota",4,"Montreal",2,,18568
01/08/02,"Tue.","San Jose",2,"St. Louis",6,,17496
01/09/02,"Wed.","New Jersey",5,"Calgary",1,,16200
01/09/02,"Wed.","NY Rangers",0,"Los Angeles",4,,18200
01/09/02,"Wed.","Washington",6,"Columbus",3,,15095
01/09/02,"Wed.","Atlanta",4,"Ottawa",3,"OT",10721
01/09/02,"Wed.","Florida",2,"Dallas",3,,15225
01/09/02,"Wed.","Detroit",5,"Vancouver",4,"OT",20058
01/09/02,"Wed.","Colorado",7,"Chicago",3,,18007
01/09/02,"Wed.","Phoenix",5,"San Jose",6,,10439
01/09/02,"Wed.","Anaheim",2,"St. Louis",3,,9375
01/10/02,"Thu.","Boston",5,"Los Angeles",0,,14528
01/10/02,"Thu.","Buffalo",0,"Pittsburgh",2,,16151
01/10/02,"Thu.","Montreal",4,"NY Islanders",0,,18665
01/10/02,"Thu.","Philadelphia",3,"New Jersey",2,,19745
01/10/02,"Thu.","Chicago",2,"Columbus",1,,11945
01/10/02,"Thu.","Nashville",2,"Minnesota",2,"OT",12734
01/10/02,"Thu.","Edmonton",1,"Carolina",4,,16322
01/11/02,"Fri.","Washington",3,"Toronto",3,"OT",18672
01/11/02,"Fri.","Atlanta",1,"Calgary",0,,17856
01/11/02,"Fri.","Florida",2,"Ottawa",4,,14105
01/11/02,"Fri.","Minnesota",2,"Anaheim",2,"OT",18568
01/12/02,"Sat.","Boston",4,"NY Islanders",5,,17565
01/12/02,"Sat.","Buffalo",2,"New Jersey",1,,18690
01/12/02,"Sat.","Toronto",1,"Montreal",1,"OT",19389
01/12/02,"Sat.","Philadelphia",4,"NY Rangers",2,,19867
01/12/02,"Sat.","Pittsburgh",1,"St. Louis",4,,16958
01/12/02,"Sat.","Tampa Bay",1,"Ottawa",2,,13712
01/12/02,"Sat.","Florida",0,"Washington",1,,15519
01/12/02,"Sat.","Detroit",5,"Dallas",2,,20058
01/12/02,"Sat.","Columbus",5,"Chicago",4,,18136
01/12/02,"Sat.","Nashville",2,"Anaheim",1,,16561
01/12/02,"Sat.","Edmonton",2,"Colorado",2,"OT",16839
01/12/02,"Sat.","Vancouver",7,"Carolina",1,,18422
01/12/02,"Sat.","San Jose",2,"Los Angeles",3,,17296
01/13/02,"Sun.","Atlanta",2,"Tampa Bay",2,"OT",10839
01/13/02,"Sun.","Minnesota",1,"Dallas",3,,18568
01/14/02,"Mon.","Montreal",3,"Philadelphia",5,,19716
01/14/02,"Mon.","NY Rangers",2,"Columbus",2,"OT",18200
01/14/02,"Mon.","Washington",1,"Boston",0,"OT",18037
01/14/02,"Mon.","Chicago",2,"Edmonton",1,,12887
01/14/02,"Mon.","Anaheim",5,"Nashville",3,,9522
01/15/02,"Tue.","Toronto",2,"Atlanta",3,,19281
01/15/02,"Tue.","Ottawa",1,"Philadelphia",4,,16246
01/15/02,"Tue.","New Jersey",4,"Tampa Bay",5,"OT",11731
01/15/02,"Tue.","Carolina",2,"Minnesota",0,,10712
01/15/02,"Tue.","St. Louis",3,"Edmonton",2,,19729
01/15/02,"Tue.","Colorado",0,"San Jose",1,"OT",18007
01/15/02,"Tue.","Calgary",1,"NY Islanders",3,,15624
01/15/02,"Tue.","Vancouver",5,"Pittsburgh",2,,18422
01/15/02,"Tue.","Phoenix",2,"Detroit",2,"OT",15186
01/15/02,"Tue.","Los Angeles",2,"Nashville",0,,15702
01/16/02,"Wed.","Montreal",2,"Washington",0,,18952
01/16/02,"Wed.","Florida",0,"Chicago",3,,14341
01/16/02,"Wed.","Columbus",2,"NY Rangers",0,,18136
01/16/02,"Wed.","Dallas",3,"Detroit",2,,18532
01/16/02,"Wed.","Anaheim",1,"Buffalo",3,,9845
01/17/02,"Thu.","Boston",5,"Ottawa",2,,15989
01/17/02,"Thu.","New Jersey",6,"NY Rangers",4,,19040
01/17/02,"Thu.","Philadelphia",6,"Atlanta",3,,19468
01/17/02,"Thu.","Carolina",1,"Montreal",1,"OT",16589
01/17/02,"Thu.","St. Louis",5,"Vancouver",4,,19154
01/17/02,"Thu.","Nashville",3,"Toronto",2,"OT",13517
01/17/02,"Thu.","Colorado",3,"Phoenix",2,"OT",18007
01/17/02,"Thu.","Calgary",4,"Pittsburgh",6,,15437
01/17/02,"Thu.","Los Angeles",4,"Buffalo",2,,16698
01/17/02,"Thu.","San Jose",3,"NY Islanders",2,,17496
01/18/02,"Fri.","Tampa Bay",2,"Chicago",2,"OT",17895
01/18/02,"Fri.","Detroit",3,"Washington",1,,20058
01/18/02,"Fri.","Columbus",1,"Minnesota",3,,18136
01/18/02,"Fri.","Dallas",2,"Florida",3,,18532
01/18/02,"Fri.","Edmonton",3,"Anaheim",1,,16558
01/19/02,"Sat.","Toronto",0,"Philadelphia",3,,19414
01/19/02,"Sat.","Ottawa",4,"Minnesota",1,,17398
01/19/02,"Sat.","New Jersey",3,"Carolina",3,"OT",19040
01/19/02,"Sat.","Washington",1,"Vancouver",5,,18672
01/19/02,"Sat.","Tampa Bay",1,"Montreal",5,,15264
01/19/02,"Sat.","Florida",1,"Atlanta",6,,15292
01/19/02,"Sat.","St. Louis",2,"Boston",1,"OT",19908
01/19/02,"Sat.","Nashville",2,"Columbus",1,,14671
01/19/02,"Sat.","Calgary",2,"Anaheim",1,,17409
01/19/02,"Sat.","Edmonton",0,"Pittsburgh",1,,16839
01/19/02,"Sat.","Phoenix",1,"Buffalo",3,,16210
01/19/02,"Sat.","Los Angeles",2,"NY Islanders",3,,18152
01/19/02,"Sat.","San Jose",1,"Colorado",3,,17496
01/20/02,"Sun.","Detroit",3,"Ottawa",2,"OT",20058
01/20/02,"Sun.","Chicago",3,"Dallas",2,,18373
01/21/02,"Mon.","Boston",3,"St. Louis",4,"OT",17565
01/21/02,"Mon.","Pittsburgh",5,"Philadelphia",2,,16958
01/21/02,"Mon.","Carolina",5,"Vancouver",7,,10526
01/21/02,"Mon.","Tampa Bay",3,"New Jersey",2,,13134
01/21/02,"Mon.","Florida",7,"Montreal",5,,14722
01/21/02,"Mon.","Columbus",3,"Dallas",5,,18136
01/21/02,"Mon.","Nashville",0,"Phoenix",1,,13580
01/21/02,"Mon.","Colorado",3,"Buffalo",2,,18007
01/21/02,"Mon.","Anaheim",2,"Los Angeles",4,,17079
01/21/02,"Mon.","San Jose",4,"Edmonton",3,,17496
01/22/02,"Tue.","NY Islanders",4,"NY Rangers",5,,16234
01/22/02,"Tue.","Philadelphia",1,"Ottawa",1,"OT",19469
01/22/02,"Tue.","Atlanta",0,"Washington",3,,10580
01/22/02,"Tue.","Calgary",1,"Toronto",6,,17409
01/23/02,"Wed.","Buffalo",2,"St. Louis",5,,18036
01/23/02,"Wed.","NY Rangers",8,"Boston",4,,18200
01/23/02,"Wed.","Pittsburgh",5,"Tampa Bay",1,,15127
01/23/02,"Wed.","Washington",3,"Montreal",5,,15847
01/23/02,"Wed.","Carolina",2,"Nashville",2,"OT",11129
01/23/02,"Wed.","Florida",1,"New Jersey",3,,15969
01/23/02,"Wed.","Detroit",2,"San Jose",2,"OT",20058
01/23/02,"Wed.","Chicago",1,"Phoenix",4,,13726
01/23/02,"Wed.","Dallas",2,"Vancouver",4,,18532
01/23/02,"Wed.","Edmonton",2,"Colorado",4,,16634
01/23/02,"Wed.","Anaheim",3,"Minnesota",2,"OT",9511
01/24/02,"Thu.","Ottawa",4,"Boston",3,,17093
01/24/02,"Thu.","NY Islanders",4,"Pittsburgh",5,"OT",16234
01/24/02,"Thu.","Philadelphia",2,"Nashville",3,"OT",19447
01/24/02,"Thu.","Atlanta",4,"New Jersey",2,,12079
01/24/02,"Thu.","Columbus",6,"San Jose",2,,18136
01/24/02,"Thu.","Calgary",0,"Colorado",2,,15639
01/24/02,"Thu.","Los Angeles",4,"Minnesota",1,,15917
01/25/02,"Fri.","Buffalo",4,"Tampa Bay",1,,18690
01/25/02,"Fri.","Carolina",1,"Florida",1,"OT",18730
01/25/02,"Fri.","Detroit",4,"Phoenix",1,,20058
01/25/02,"Fri.","Chicago",2,"St. Louis",1,,22401
01/25/02,"Fri.","Dallas",1,"Anaheim",6,,18532
01/25/02,"Fri.","Vancouver",6,"Toronto",1,,18422
01/26/02,"Sat.","Boston",4,"Florida",2,,17565
01/26/02,"Sat.","Montreal",1,"Ottawa",1,"OT",21273
01/26/02,"Sat.","NY Islanders",6,"Tampa Bay",2,,16234
01/26/02,"Sat.","NY Rangers",6,"Washington",3,,18200
01/26/02,"Sat.","Philadelphia",4,"Carolina",2,,19747
01/26/02,"Sat.","Pittsburgh",3,"Atlanta",2,"OT",17021
01/26/02,"Sat.","Columbus",2,"Phoenix",3,,18136
01/26/02,"Sat.","St. Louis",2,"Detroit",5,,20017
01/26/02,"Sat.","Nashville",1,"Anaheim",3,,15537
01/26/02,"Sat.","Minnesota",2,"New Jersey",2,"OT",18568
01/26/02,"Sat.","Calgary",0,"Vancouver",2,,17068
01/26/02,"Sat.","Edmonton",4,"Toronto",1,,16839
01/26/02,"Sat.","Los Angeles",2,"Colorado",4,,18332
01/27/02,"Sun.","Montreal",3,"San Jose",1,,20817
01/27/02,"Sun.","Washington",2,"Buffalo",3,"OT",18672
01/28/02,"Mon.","Boston",2,"Chicago",1,,15357
01/28/02,"Mon.","NY Rangers",0,"Tampa Bay",1,,18200
01/28/02,"Mon.","Atlanta",2,"Phoenix",4,,10782
01/28/02,"Mon.","St. Louis",0,"Anaheim",1,,18909
01/28/02,"Mon.","Dallas",4,"Columbus",2,,18532
01/28/02,"Mon.","Minnesota",2,"Calgary",3,"OT",18568
01/28/02,"Mon.","Colorado",4,"Los Angeles",6,,18007
01/28/02,"Mon.","Edmonton",1,"Detroit",1,"OT",16839
01/28/02,"Mon.","Vancouver",5,"Nashville",1,,16092
01/29/02,"Tue.","Toronto",4,"San Jose",3,,19400
01/29/02,"Tue.","NY Islanders",1,"New Jersey",3,,16234
01/29/02,"Tue.","Philadelphia",3,"Pittsburgh",2,"OT",19634
01/29/02,"Tue.","Carolina",2,"Buffalo",2,"OT",18730
01/30/02,"Wed.","Montreal",3,"Boston",4,"OT",21066
01/30/02,"Wed.","Ottawa",3,"Philadelphia",1,,15761
01/30/02,"Wed.","New Jersey",3,"Chicago",1,,16500
01/30/02,"Wed.","NY Rangers",3,"NY Islanders",6,,18200
01/30/02,"Wed.","Pittsburgh",3,"San Jose",6,,15152
01/30/02,"Wed.","Washington",1,"St. Louis",4,,17100
01/30/02,"Wed.","Atlanta",0,"Toronto",6,,11458
01/30/02,"Wed.","Tampa Bay",1,"Carolina",3,,13234
01/30/02,"Wed.","Florida",1,"Phoenix",3,,17191
01/30/02,"Wed.","Minnesota",0,"Los Angeles",2,,18658
01/30/02,"Wed.","Colorado",2,"Nashville",5,,18007
01/30/02,"Wed.","Calgary",4,"Detroit",3,,17239
01/30/02,"Wed.","Vancouver",2,"Edmonton",2,"OT",18422
01/30/02,"Wed.","Anaheim",3,"Columbus",1,,9498
02/04/02,"Mon.","Tampa Bay",4,"Ottawa",4,"OT",12358
02/04/02,"Mon.","Florida",6,"NY Islanders",6,"OT",14030
02/04/02,"Mon.","Columbus",0,"Boston",8,,18136
02/04/02,"Mon.","Colorado",1,"Detroit",3,,18007
02/04/02,"Mon.","Vancouver",4,"Phoenix",2,,18010
02/04/02,"Mon.","Los Angeles",1,"Philadelphia",3,,18118
02/05/02,"Tue.","Boston",2,"Buffalo",2,"OT",15565
02/05/02,"Tue.","Toronto",3,"Minnesota",1,,19217
02/05/02,"Tue.","New Jersey",0,"Montreal",1,,12205
02/05/02,"Tue.","NY Islanders",4,"St. Louis",3,,13460
02/05/02,"Tue.","Carolina",3,"Pittsburgh",3,"OT",18730
02/05/02,"Tue.","Atlanta",3,"Edmonton",2,,10875
02/06/02,"Wed.","Washington",2,"Minnesota",1,,16224
02/06/02,"Wed.","Florida",2,"Tampa Bay",3,,13684
02/06/02,"Wed.","Detroit",3,"NY Rangers",1,,20058
02/06/02,"Wed.","Columbus",4,"Ottawa",6,,18136
02/06/02,"Wed.","Nashville",2,"Dallas",1,,13149
02/06/02,"Wed.","Phoenix",2,"Chicago",5,,14521
02/06/02,"Wed.","Anaheim",5,"Philadelphia",4,,13614
02/06/02,"Wed.","San Jose",2,"Calgary",0,,17383
02/07/02,"Thu.","Montreal",1,"Pittsburgh",0,,21191
02/07/02,"Thu.","New Jersey",3,"Atlanta",3,"OT",15024
02/07/02,"Thu.","NY Islanders",4,"Toronto",1,,16234
02/07/02,"Thu.","Tampa Bay",1,"Florida",3,,14911
02/07/02,"Thu.","St. Louis",3,"Edmonton",1,,18632
02/07/02,"Thu.","Los Angeles",2,"Carolina",1,,15960
02/08/02,"Fri.","Buffalo",3,"Ottawa",2,"OT",18104
02/08/02,"Fri.","Atlanta",1,"NY Rangers",2,,18831
02/08/02,"Fri.","Detroit",2,"Columbus",3,,20058
02/08/02,"Fri.","Dallas",1,"Edmonton",1,"OT",18532
02/08/02,"Fri.","Nashville",3,"Washington",3,"OT",15730
02/08/02,"Fri.","Minnesota",0,"Colorado",6,,18568
02/08/02,"Fri.","Calgary",1,"Vancouver",4,,16695
02/08/02,"Fri.","Phoenix",6,"Los Angeles",5,"OT",16210
